ENSEMBL,ENTREZID,SYMBOL,type,pi_value_C10,pi_value_C18,pi_value_C19,pi_value_C10_C18_C19,description,summary_entrez,summary_genecard,summary_uniport,summary_Tocris,summary_CIViC
ENSG00000197653,196385,DNAH10,Protein Coding,1.87154833282115,1.61532521430942,0.0258738139774102,3.02315921180476,Dynein Axonemal Heavy Chain 10,Entrez Gene Summary for DNAH10 Gene Dyneins are microtubule-associated motor protein complexes composed of several heavy_ light, and intermediate chains. The axonemal dyneins, found in cilia and flagella, are components of the outer and inner dynein arms ,GeneCards Summary for DNAH10 Gene DNAH10 (Dynein Axonemal Heavy Chain 10) is a Protein Coding gene.Diseases associated with DNAH10 include Charcot-Marie-Tooth Disease.Among its related pathways are Respiratory electron transport_ ATP synthesis by chemiosm,UniProtKB/Swiss-Prot for DNAH10 GeneDYH10_HUMAN_Q8IVF4Force generating protein of respiratory cilia. Produces force towards the minus ends of microtubules. Dynein has ATPase activity; the force-producing power stroke is thought to occur on release of ADP.,NA,NA
ENSG00000150967,23457,ABCB9,Protein Coding,0.862811543751032,3.48832738877121,0.485399338300666,3.0097691394147,ATP Binding Cassette Subfamily B Member 9,Entrez Gene Summary for ABCB9 Gene The membrane-associated protein encoded by this gene is a member of the superfamily of ATP-binding cassette (ABC) transporters. ABC proteins transport various molecules across extra- and intra-cellular membranes. ABC gen,GeneCards Summary for ABCB9 Gene ABCB9 (ATP Binding Cassette Subfamily B Member 9) is a Protein Coding gene.Among its related pathways are CDK-mediated phosphorylation and removal of Cdc6 and Transport of glucose and other sugars_ bile salts and organic a,UniProtKB/Swiss-Prot for ABCB9 GeneABCB9_HUMAN_Q9NP78ATP-dependent low-affinity peptide transporter which translocates a broad spectrum of peptides from the cytosol to the lysosomal lumen. Displays a broad peptide length specificity from 6-mer up to at le,NA,NA
ENSG00000020577,23034,SAMD4A,Protein Coding,0.0123610956296709,1.99236383660428,1.51064278707233,3.00975005899002,Sterile Alpha Motif Domain Containing 4A,Entrez Gene Summary for SAMD4A Gene Sterile alpha motifs (SAMs) in proteins such as SAMD4A are part of an RNA-binding domain that functions as a posttranscriptional regulator by binding to an RNA sequence motif known as the Smaug recognition element_ whic,GeneCards Summary for SAMD4A Gene SAMD4A (Sterile Alpha Motif Domain Containing 4A) is a Protein Coding gene.Gene Ontology (GO) annotations related to this gene include translation repressor activity.An important paralog of this gene is SAMD4B. ,UniProtKB/Swiss-Prot for SAMD4A GeneSMAG1_HUMAN_Q9UPU9Acts as a translational repressor of SRE-containing messengers.,NA,NA
ENSG00000196878,3914,LAMB3,Protein Coding,0.228735999202599,0.992663677872276,3.02569750656737,3.00350001499814,Laminin Subunit Beta 3,Entrez Gene Summary for LAMB3 Gene The product encoded by this gene is a laminin that belongs to a family of basement membrane proteins. This protein is a beta subunit laminin_ which together with an alpha and a gamma subunit, forms laminin-5. Mutations i,GeneCards Summary for LAMB3 Gene LAMB3 (Laminin Subunit Beta 3) is a Protein Coding gene.Diseases associated with LAMB3 include Epidermolysis Bullosa_ Junctional, Herlitz Type and Epidermolysis Bullosa, Junctional, Non-Herlitz Type.Among its related pathw,UniProtKB/Swiss-Prot for LAMB3 GeneLAMB3_HUMAN_Q13751Binding to cells via a high affinity receptor, laminin is thought to mediate the attachment, migration and organization of cells into tissues during embryonic development by interacting with other extra,NA,NA
ENSG00000186081,3852,KRT5,Protein Coding,2.0864343825734,0.111618417238301,1.42263573601565,2.96823611350066,Keratin 5,Entrez Gene Summary for KRT5 Gene The protein encoded by this gene is a member of the keratin gene family. The type II cytokeratins consist of basic or neutral proteins which are arranged in pairs of heterotypic keratin chains coexpressed during different,GeneCards Summary for KRT5 Gene KRT5 (Keratin 5) is a Protein Coding gene.Diseases associated with KRT5 include Epidermolysis Bullosa Simplex With Mottled Pigmentation and Epidermolysis Bullosa Simplex_ Generalized.Among its related pathways are Cytoskele,Additional gene information for KRT5 Gene HGNC(6442)Entrez Gene(3852)Ensembl(ENSG00000186081)OMIM(148040)UniProtKB(P13647) Monarch InitiativeSearch for KRT5 at DataMedSearch for KRT5 at HumanCyc,NA,NA
ENSG00000228570,283008,NUTM2E,Protein Coding,0.400789692980514,3.81630687155946,0.775098643266951,2.95801427843608,NUT Family Member 2E,Additional gene information for NUTM2E Gene HGNC(23448)Entrez Gene(283008)Ensembl(ENSG00000228570)UniProtKB(B1AL46) Monarch InitiativeSearch for NUTM2E at DataMedSearch for NUTM2E at HumanCyc,GeneCards Summary for NUTM2E Gene NUTM2E (NUT Family Member 2E) is a Protein Coding gene.Diseases associated with NUTM2E include Kidney Clear Cell Sarcoma.An important paralog of this gene is NUTM2B. ,Additional gene information for NUTM2E Gene HGNC(23448)Entrez Gene(283008)Ensembl(ENSG00000228570)UniProtKB(B1AL46) Monarch InitiativeSearch for NUTM2E at DataMedSearch for NUTM2E at HumanCyc,NA,NA
ENSG00000122121,7512,XPNPEP2,Protein Coding,1.94100255662115,1.49283470393051,0.0312547489523659,2.89759597694189,X-Prolyl Aminopeptidase 2,Entrez Gene Summary for XPNPEP2 Gene Aminopeptidase P is a hydrolase specific for N-terminal imido bonds_ which are common to several collagen degradation products, neuropeptides, vasoactive peptides, and cytokines. Structurally, the enzyme is a member of,GeneCards Summary for XPNPEP2 Gene XPNPEP2 (X-Prolyl Aminopeptidase 2) is a Protein Coding gene.Diseases associated with XPNPEP2 include Angioedema Induced By Ace Inhibitors and Atrophic Rhinitis.Among its related pathways are Metabolism of proteins and C,UniProtKB/Swiss-Prot for XPNPEP2 GeneXPP2_HUMAN_O43895Membrane-bound metalloprotease which catalyzes the removal of a penultimate prolyl residue from the N-termini of peptides, such as Arg-Pro-Pro. May play a role in the metabolism of the vasodilator brad,NA,NA
ENSG00000151650,27287,VENTX,Protein Coding,1.80451116638654,1.60227405175013,0.015424819446014,2.89132141799452,VENT Homeobox,Entrez Gene Summary for VENTX Gene This gene encodes a member of the Vent family of homeodomain proteins. The encoded protein may function as a transcriptional repressor and be involved in mesodermal patterning and hemopoietic stem cell maintenance. Multi,GeneCards Summary for VENTX Gene VENTX (VENT Homeobox) is a Protein Coding gene.Gene Ontology (GO) annotations related to this gene include sequence-specific DNA binding.An important paralog of this gene is NKX1-1. ,UniProtKB/Swiss-Prot for VENTX GeneVENTX_HUMAN_O95231May be involved in ventralization.,NA,NA
ENSG00000162882,23498,HAAO,Protein Coding,1.75685460801628,1.61256800910987,0.00949567359774833,2.83304753754432,3-Hydroxyanthranilate 3_4-Dioxygenase,Entrez Gene Summary for HAAO Gene 3-Hydroxyanthranilate 3_4-dioxygenase is a monomeric cytosolic protein belonging to the family of intramolecular dioxygenases containing nonheme ferrous iron. It is widely distributed in peripheral organs, such as liver a,GeneCards Summary for HAAO Gene HAAO (3-Hydroxyanthranilate 3_4-Dioxygenase) is a Protein Coding gene.Diseases associated with HAAO include Vertebral, Cardiac, Renal, And Limb Defects Syndrome 1.Among its related pathways are superpathway of tryptophan ut,UniProtKB/Swiss-Prot for HAAO Gene3HAO_HUMAN_P46952Catalyzes the oxidative ring opening of 3-hydroxyanthranilate to 2-amino-3-carboxymuconate semialdehyde, which spontaneously cyclizes to quinolinate.,NA,NA
ENSG00000274349,26149,ZNF658,Protein Coding,1.47765675326128,1.86661098223186,0.0020061464037883,2.75821032360658,Zinc Finger Protein 658,Additional gene information for ZNF658 Gene HGNC(25226)Entrez Gene(26149)Ensembl(ENSG00000274349)OMIM(616290)UniProtKB(Q5TYW1) Monarch InitiativeSearch for ZNF658 at DataMedSearch for ZNF658 at HumanCyc,GeneCards Summary for ZNF658 Gene ZNF658 (Zinc Finger Protein 658) is a Protein Coding gene.Among its related pathways are Gene Expression.Gene Ontology (GO) annotations related to this gene include nucleic acid binding and DNA binding transcription facto,UniProtKB/Swiss-Prot for ZNF658 GeneZN658_HUMAN_Q5TYW1Mediates transcriptional repression in response to zinc. Represses several genes, including SLC30A5, SLC30A10 and CBWD1, by binding to the zinc transcriptional regulatory element (ZTRE) (5-C[AC]C[TAG]C,NA,NA
ENSG00000133121,90627,STARD13,Protein Coding,2.8183084835923,0.369397152914584,0.967059785785517,2.72547279842028,StAR Related Lipid Transfer Domain Containing 13,Entrez Gene Summary for STARD13 Gene This gene encodes a protein which contains an N-terminal sterile alpha motif (SAM) for protein-protein interactions_ followed by an ATP/GTP-binding motif, a GTPase-activating protein (GAP) domain, and a C-terminal STAR,GeneCards Summary for STARD13 Gene STARD13 (StAR Related Lipid Transfer Domain Containing 13) is a Protein Coding gene.Diseases associated with STARD13 include Hepatocellular Carcinoma and Fibrosarcoma Of Bone.Among its related pathways are p75 NTR recept,UniProtKB/Swiss-Prot for STARD13 GeneSTA13_HUMAN_Q9Y3M8GTPase-activating protein for RhoA, and perhaps for Cdc42. May be involved in regulation of cytoskeletal reorganization, cell proliferation and cell motility. Acts a tumor suppressor in hepatocellular,NA,NA
ENSG00000144115,55258,THNSL2,Protein Coding,2.20634377070179,0.173223179518101,1.23281962563403,2.72002390141655,Threonine Synthase Like 2,Entrez Gene Summary for THNSL2 Gene This gene encodes a threonine synthase-like protein. A similar enzyme in mouse can catalyze the degradation of O-phospho-homoserine to a-ketobutyrate_ phosphate, and ammonia. This protein also has phospho-lyase activity,GeneCards Summary for THNSL2 Gene THNSL2 (Threonine Synthase Like 2) is a Protein Coding gene.Gene Ontology (GO) annotations related to this gene include cytokine activity and lyase activity.An important paralog of this gene is THNSL1. ,UniProtKB/Swiss-Prot for THNSL2 GeneTHNS2_HUMAN_Q86YJ6Isoform 1: Acts as a catabolic phospho-lyase on both gamma- and beta-phosphorylated substrates. Degrades O-phospho-threonine (PThr) to alpha-ketobutyrate, ammonia and phosphate (By similarity). Isoform,NA,NA
ENSG00000157240,8321,FZD1,Protein Coding,1.5768562570233,1.72265103593166,0.000500413660931931,2.7163730646765,Frizzled Class Receptor 1,Entrez Gene Summary for FZD1 GeneMembers of the 'frizzled' gene family encode 7-transmembrane domain proteins that are receptors for Wnt signaling proteins.The FZD1 protein contains a signal peptide_ a cysteine-rich domain in the N-terminal extracellular ,GeneCards Summary for FZD1 Gene FZD1 (Frizzled Class Receptor 1) is a Protein Coding gene.Diseases associated with FZD1 include Exudative Vitreoretinopathy.Among its related pathways are Presynaptic function of Kainate receptors and Reelin Pathway (Cajal-,UniProtKB/Swiss-Prot for FZD1 GeneFZD1_HUMAN_Q9UP38Receptor for Wnt proteins (PubMed:10557084). Activated by WNT3A, WNT3, WNT1 and to a lesser extent WNT2, but apparently not by WNT4, WNT5A, WNT5B, WNT6, WNT7A or WNT7B (PubMed:10557084). Contradictory res,NA,NA
ENSG00000258555,101730217,SPECC1L-ADORA2A,RNA Gene,2.16180833657326,0.0531840462358127,1.23745972490396,2.67515074947103,SPECC1L-ADORA2A Readthrough (NMD Candidate),Entrez Gene Summary for SPECC1L-ADORA2A Gene This locus represents naturally occurring readthrough transcription between the neighboring SPECC1L (sperm antigen with calponin homology and coiled-coil domains 1-like) and ADORA2A (adenosine A2a receptor) gen,GeneCards Summary for SPECC1L-ADORA2A Gene SPECC1L-ADORA2A (SPECC1L-ADORA2A Readthrough (NMD Candidate)) is an RNA Gene_ and is affiliated with the ncRNA class.Diseases associated with SPECC1L-ADORA2A include Oculomaxillofacial Dysostosis.Gene Ontology (G,Additional gene information for SPECC1L-ADORA2A Gene HGNC(49185)Entrez Gene(101730217)Ensembl(ENSG00000258555)UniProtKB(F8WAN1)RNACentral(SPECC1L-ADORA2A) Monarch InitiativeSearch for SPECC1L-ADORA2A at DataMedSearch for SPECC1L-ADORA2A at HumanCyc,NA,NA
ENSG00000171611,171558,PTCRA,Protein Coding,1.32890837676847,0.0135174430400963,2.01129644135773,2.6728286890849,Pre T Cell Antigen Receptor Alpha,Entrez Gene Summary for PTCRA Gene The protein encoded by this gene is a single-pass type I membrane protein that is found in immmature but not mature T-cells. Along with TCRB and CD3 complex_ the encoded protein forms the pre-T-cell receptor complex, whi,GeneCards Summary for PTCRA Gene PTCRA (Pre T Cell Antigen Receptor Alpha) is a Protein Coding gene.Diseases associated with PTCRA include Non-Invasive Bladder Papillary Urothelial Neoplasm and Granulomatous Orchitis.Among its related pathways are C-MYB t,UniProtKB/Swiss-Prot for PTCRA GenePTCRA_HUMAN_Q6ISU1The pre-T-cell receptor complex (composed of PTCRA, TCRB and the CD3 complex) regulates early T-cell development.,NA,NA
ENSG00000242852,163051,ZNF709,Protein Coding,3.61392341484783,1.0959632145608,0.671331137478721,2.65895944466812,Zinc Finger Protein 709,Additional gene information for ZNF709 Gene HGNC(20629)Entrez Gene(163051)Ensembl(ENSG00000242852)UniProtKB(Q8N972) Search for ZNF709 at DataMedSearch for ZNF709 at HumanCyc,GeneCards Summary for ZNF709 Gene ZNF709 (Zinc Finger Protein 709) is a Protein Coding gene.Among its related pathways are Gene Expression.Gene Ontology (GO) annotations related to this gene include nucleic acid binding.An important paralog of this gene i,UniProtKB/Swiss-Prot for ZNF709 GeneZN709_HUMAN_Q8N972May be involved in transcriptional regulation.,NA,NA
ENSG00000283765,NA,NA,NA,0.0199249527586741,1.32881039677893,1.99543865828284,2.65155963526084,NA,NA,NA,NA,NA,NA
ENSG00000148225,114987,WDR31,Protein Coding,1.82075622147307,1.44994095546737,0.0136507415086257,2.63998901543582,WD Repeat Domain 31,Entrez Gene Summary for WDR31 Gene This gene encodes a member of the WD repeat protein family. WD repeats are minimally conserved regions of approximately 40 amino acids typically bracketed by gly-his and trp-asp (GH-WD)_ which may facilitate formation of,GeneCards Summary for WDR31 Gene WDR31 (WD Repeat Domain 31) is a Protein Coding gene. ,Additional gene information for WDR31 Gene HGNC(21421)Entrez Gene(114987)Ensembl(ENSG00000148225)UniProtKB(Q8NA23) Search for WDR31 at DataMedSearch for WDR31 at HumanCyc,NA,NA
ENSG00000213297,100529855,ZNF625-ZNF20,RNA Gene,0.984996131557028,0.331294331133237,2.61506446626245,2.57582838304076,ZNF625-ZNF20 Readthrough (NMD Candidate),Entrez Gene Summary for ZNF625-ZNF20 Gene This locus represents naturally occurring read-through transcription between the neighboring zinc finger protein 625 (ZNF625) and zinc finger protein 20 (ZNF20) genes on chromosome 19. The read-through transcript ,GeneCards Summary for ZNF625-ZNF20 Gene ZNF625-ZNF20 (ZNF625-ZNF20 Readthrough (NMD Candidate)) is an RNA Gene_ and is affiliated with the ncRNA class.Gene Ontology (GO) annotations related to this gene include nucleic acid binding.An important paralog of,Additional gene information for ZNF625-ZNF20 Gene HGNC(48368)Entrez Gene(100529855)Ensembl(ENSG00000213297)UniProtKB(F2Z3I2)UniProtKB(F8WDT6)RNACentral(ZNF625-ZNF20) Search for ZNF625-ZNF20 at DataMedSearch for ZNF625-ZNF20 at HumanCyc,NA,NA
ENSG00000115129,9540,TP53I3,Protein Coding,1.87766692907892,1.35504338803369,0.037680321280887,2.54432015717792,Tumor Protein P53 Inducible Protein 3,Entrez Gene Summary for TP53I3 Gene The protein encoded by this gene is similar to oxidoreductases_ which are enzymes involved in cellular responses to oxidative stresses and irradiation. This gene is induced by the tumor suppressor p53 and is thought to ,GeneCards Summary for TP53I3 Gene TP53I3 (Tumor Protein P53 Inducible Protein 3) is a Protein Coding gene.Among its related pathways are Gene Expression and Direct p53 effectors.Gene Ontology (GO) annotations related to this gene include protein homodimer,UniProtKB/Swiss-Prot for TP53I3 GeneQORX_HUMAN_Q53FA7May be involved in the generation of reactive oxygen species (ROS). Has low NADPH-dependent beta-naphthoquinone reductase activity, with a preference for 1,2-beta-naphthoquinone over 1,4-beta-naphthoqui,NA,NA
ENSG00000112053,116369,SLC26A8,Protein Coding,1.34362560696427,1.85010914590553,0.00165170884432032,2.48585402411747,Solute Carrier Family 26 Member 8,Entrez Gene Summary for SLC26A8 Gene This gene encodes a member of the SLC26 gene family of anion transporters. Family members are well conserved in gene structure and protein length yet have markedly different tissue expression patterns. The expression o,GeneCards Summary for SLC26A8 Gene SLC26A8 (Solute Carrier Family 26 Member 8) is a Protein Coding gene.Diseases associated with SLC26A8 include Spermatogenic Failure 3 and Non-Syndromic Male Infertility Due To Sperm Motility Disorder.Among its related pa,UniProtKB/Swiss-Prot for SLC26A8 GeneS26A8_HUMAN_Q96RN1Acts as a DIDS-sensitive anion exchanger mediating chloride, sulfate and oxalate transport. May fulfill critical anion exchange functions in male germ line during meiosis and hence may play a role in ,NA,NA
ENSG00000118432,1268,CNR1,Protein Coding,0.0205702943453843,1.17985083507428,2.10421681899108,2.48266197106398,Cannabinoid Receptor 1,Entrez Gene Summary for CNR1 Gene This gene encodes one of two cannabinoid receptors. The cannabinoids_ principally delta-9-tetrahydrocannabinol and synthetic analogs, are psychoactive ingredients of marijuana. The cannabinoid receptors are members of the,GeneCards Summary for CNR1 Gene CNR1 (Cannabinoid Receptor 1) is a Protein Coding gene.Diseases associated with CNR1 include Cannabis Dependence and Chronic Pain.Among its related pathways are GPCRs_ Other and Reelin Pathway (Cajal-Retzius cells).Gene Ont,UniProtKB/Swiss-Prot for CNR1 GeneCNR1_HUMAN_P21554G-protein coupled receptor for endogenous cannabinoids (eCBs), including N-arachidonoylethanolamide (also called anandamide or AEA) and 2-arachidonoylglycerol (2-AG), as well as phytocannabinoids, such as,Tocris Summary for CNR1 GeneThe CB1 receptor_ also known as the central cannabinoid receptor, is a member of the cannabinoid receptor group of G-protein-coupled receptors that also includes CB2 and GPR55. CB1 receptors are found mainly in the terminals of,NA
ENSG00000284952,NA,NA,NA,0.870618278159249,4.81891639171345,0.590418132634902,2.4770618970111,NA,NA,NA,NA,NA,NA
ENSG00000148143,58499,ZNF462,Protein Coding,1.89304771477395,0.0359160233688217,1.30029309206393,2.46151686646798,Zinc Finger Protein 462,Entrez Gene Summary for ZNF462 Gene The protein encoded by this gene belongs to C2H2-type zinc finger family of proteins. It contains multiple C2H2-type zinc fingers and may be involved in transcriptional regulation. Alternative splicing results in multip,GeneCards Summary for ZNF462 Gene ZNF462 (Zinc Finger Protein 462) is a Protein Coding gene.Diseases associated with ZNF462 include Autosomal Dominant Non-Syndromic Intellectual Disability and Metopic Ridging-Ptosis-Facial Dysmorphism Syndrome.Among its r,UniProtKB/Swiss-Prot for ZNF462 GeneZN462_HUMAN_Q96JM2May be involved in transcriptional regulation.,NA,NA
ENSG00000179344,3119,HLA-DQB1,Protein Coding,0.00330755439754401,1.40751805977337,1.74850948238292,2.46105867413896,Major Histocompatibility Complex_ Class II, DQ Beta 1,Entrez Gene Summary for HLA-DQB1 Gene HLA-DQB1 belongs to the HLA class II beta chain paralogs. This class II molecule is a heterodimer consisting of an alpha (DQA) and a beta chain (DQB)_ both anchored in the membrane. It plays a central role in the immu,GeneCards Summary for HLA-DQB1 Gene HLA-DQB1 (Major Histocompatibility Complex_ Class II, DQ Beta 1) is a Protein Coding gene.Diseases associated with HLA-DQB1 include Celiac Disease 1 and Creutzfeldt-Jakob Disease.Among its related pathways are Rheumatoi,UniProtKB/Swiss-Prot for HLA-DQB1 GeneDQB1_HUMAN_P01920Binds peptides derived from antigens that access the endocytic route of antigen presenting cells (APC) and presents them on the cell surface for recognition by the CD4 T-cells. The peptide binding cle,NA,NA
ENSG00000283528,NA,NA,NA,0.171506076743607,2.45661902057545,0.489726124154724,2.45661902057545,NA,NA,NA,NA,NA,NA
ENSG00000107281,56654,NPDC1,Protein Coding,0.0121545570507532,1.80708995739252,1.35703468960714,2.45228375942233,Neural Proliferation_ Differentiation And Control 1,Additional gene information for NPDC1 Gene HGNC(7899)Entrez Gene(56654)Ensembl(ENSG00000107281)OMIM(605798)UniProtKB(Q9NQX5) Search for NPDC1 at DataMedSearch for NPDC1 at HumanCyc,GeneCards Summary for NPDC1 Gene NPDC1 (Neural Proliferation_ Differentiation And Control 1) is a Protein Coding gene. ,UniProtKB/Swiss-Prot for NPDC1 GeneNPDC1_HUMAN_Q9NQX5Suppresses oncogenic transformation in neural and non-neural cells and down-regulates neural cell proliferation. Might be involved in transcriptional regulation (By similarity).,NA,NA
ENSG00000182195,23641,LDOC1,Protein Coding,0.00124143624628435,1.62443113049588,1.50006471307093,2.43675181767078,LDOC1_ Regulator Of NFKB Signaling,Entrez Gene Summary for LDOC1 Gene The protein encoded by this gene contains a leucine zipper-like motif and a proline-rich region that shares marked similarity with an SH3-binding domain. The protein localizes to the nucleus and is down-regulated in some,GeneCards Summary for LDOC1 Gene LDOC1 (LDOC1_ Regulator Of NFKB Signaling) is a Protein Coding gene.An important paralog of this gene is RTL8B. ,UniProtKB/Swiss-Prot for LDOC1 GeneLDOC1_HUMAN_O95751May have an important role in the development and/or progression of some cancers.,NA,NA
ENSG00000119865,25927,CNRIP1,Protein Coding,0.140881919969242,2.56176770554851,0.946209225432759,2.42396823640571,Cannabinoid Receptor Interacting Protein 1,Entrez Gene Summary for CNRIP1 Gene This gene encodes a protein that interacts with the C-terminal tail of cannabinoid receptor 1. Two transcript variants encoding different isoforms have been described for this gene. [provided by RefSeq_ Jul 2013],GeneCards Summary for CNRIP1 Gene CNRIP1 (Cannabinoid Receptor Interacting Protein 1) is a Protein Coding gene. ,UniProtKB/Swiss-Prot for CNRIP1 GeneCNRP1_HUMAN_Q96F85Isoform 1 suppresses cannabinoid receptor CNR1-mediated tonic inhibition of voltage-gated calcium channels. Isoform 2 does not have this effect.,NA,NA
ENSG00000168004,117245,HRASLS5,Protein Coding,2.18438718038825,1.10806217254918,0.137764777695015,2.42043680478957,HRAS Like Suppressor Family Member 5,Additional gene information for HRASLS5 Gene HGNC(24978)Entrez Gene(117245)Ensembl(ENSG00000168004)OMIM(611474)UniProtKB(Q96KN8) Search for HRASLS5 at DataMedSearch for HRASLS5 at HumanCyc,GeneCards Summary for HRASLS5 Gene HRASLS5 (HRAS Like Suppressor Family Member 5) is a Protein Coding gene.Diseases associated with HRASLS5 include Poland Syndrome and Myasthenic Syndrome_ Congenital, 5.Among its related pathways are Metabolism and Glycer,UniProtKB/Swiss-Prot for HRASLS5 GeneHRSL5_HUMAN_Q96KN8catalyzes N-acylation of phosphatidylethanolamine (PE) to generate N-Acylphosphatidylethanolamine (NAPE) a precursor of bioactive N-acylethanolamines, including the endocannabinoid anandamide.,NA,NA
ENSG00000188223,NA,NA,NA,3.72919465452815,0.593464995324875,1.0933695091362,2.41978688946624,NA,NA,NA,NA,NA,NA
ENSG00000170365,4086,SMAD1,Protein Coding,1.34162790935,1.79108475835958,0.0002253243918398,2.4029692998266,SMAD Family Member 1,Entrez Gene Summary for SMAD1 Gene The protein encoded by this gene belongs to the SMAD_ a family of proteins similar to the gene products of the Drosophila gene 'mothers against decapentaplegic' (Mad) and the C. elegans gene Sma. SMAD proteins are signal,GeneCards Summary for SMAD1 Gene SMAD1 (SMAD Family Member 1) is a Protein Coding gene.Diseases associated with SMAD1 include Buschke-Ollendorff Syndrome and Osteopoikilosis.Among its related pathways are Integrated Breast Cancer Pathway and TGF-beta sign,UniProtKB/Swiss-Prot for SMAD1 GeneSMAD1_HUMAN_Q15797Transcriptional modulator activated by BMP (bone morphogenetic proteins) type 1 receptor kinase. SMAD1 is a receptor-regulated SMAD (R-SMAD). SMAD1/OAZ1/PSMB4 complex mediates the degradation of the CRE,NA,NA
ENSG00000156097,83873,GPR61,Protein Coding,1.73607360187063,0.0170674355946718,1.38187460221251,2.39903601799661,G Protein-Coupled Receptor 61,Entrez Gene Summary for GPR61 Gene This gene belongs to the G-protein coupled receptor 1 family. G protein-coupled receptors contain 7 transmembrane domains and transduce extracellular signals through heterotrimeric G proteins. The protein encoded by this,GeneCards Summary for GPR61 Gene GPR61 (G Protein-Coupled Receptor 61) is a Protein Coding gene.Among its related pathways are GPCRs_ Other.Gene Ontology (GO) annotations related to this gene include G-protein coupled receptor activity.An important paralo,UniProtKB/Swiss-Prot for GPR61 GeneGPR61_HUMAN_Q9BZJ8Orphan G-protein coupled receptor. Constitutively activates the G(s)-alpha/cAMP signaling pathway (PubMed:28827538). Shows a reciprocal regulatory interaction with the melatonin receptor MTNR1B most lik,NA,NA
ENSG00000091536,51168,MYO15A,Protein Coding,2.46049142290149,0.972698992333927,0.245740998323835,2.39331752770255,Myosin XVA,Entrez Gene Summary for MYO15A Gene This gene encodes an unconventional myosin. This protein differs from other myosins in that it has a long N-terminal extension preceding the conserved motor domain. Studies in mice suggest that this protein is necessary,GeneCards Summary for MYO15A Gene MYO15A (Myosin XVA) is a Protein Coding gene.Diseases associated with MYO15A include Deafness_ Autosomal Recessive 3 and Non-Syndromic Genetic Deafness.Among its related pathways are ERK Signaling and Actin Nucleation by ,UniProtKB/Swiss-Prot for MYO15A GeneMYO15_HUMAN_Q9UKN7Myosins are actin-based motor molecules with ATPase activity. Unconventional myosins serve in intracellular movements. Their highly divergent tails are presumed to bind to membranous compartments, whic,NA,NA
ENSG00000228278,5005,ORM2,Protein Coding,0.0550427249146442,2.12452384116868,1.12493773319025,2.38995703399293,Orosomucoid 2,Entrez Gene Summary for ORM2 Gene This gene encodes a key acute phase plasma protein.Because of its increase due to acute inflammation_ this protein is classified as an acute-phase reactant.The specific function of this protein has not yet been determined,GeneCards Summary for ORM2 Gene ORM2 (Orosomucoid 2) is a Protein Coding gene.Among its related pathways are Innate Immune System and Response to elevated platelet cytosolic Ca2+.An important paralog of this gene is ORM1. ,UniProtKB/Swiss-Prot for ORM2 GeneA1AG2_HUMAN_P19652Functions as transport protein in the blood stream. Binds various hydrophobic ligands in the interior of its beta-barrel domain. Also binds synthetic drugs and influences their distribution and availabil,NA,NA
ENSG00000276289,102723475,KCNE1B,Protein Coding,3.71793573098121,1.1726508089836,0.545562874152947,2.37856702820273,Potassium Voltage-Gated Channel Subfamily E Regulatory Subunit 1B,Additional gene information for KCNE1B Gene HGNC(52280)Entrez Gene(102723475)Ensembl(ENSG00000276289)UniProtKB(A0A087WTH5) Monarch InitiativeSearch for KCNE1B at DataMedSearch for KCNE1B at HumanCyc,GeneCards Summary for KCNE1B Gene KCNE1B (Potassium Voltage-Gated Channel Subfamily E Regulatory Subunit 1B) is a Protein Coding gene.An important paralog of this gene is KCNE1. ,Additional gene information for KCNE1B Gene HGNC(52280)Entrez Gene(102723475)Ensembl(ENSG00000276289)UniProtKB(A0A087WTH5) Monarch InitiativeSearch for KCNE1B at DataMedSearch for KCNE1B at HumanCyc,NA,NA
ENSG00000004809,85413,SLC22A16,Protein Coding,0.465250034351481,2.35848432873522,0.385668305460832,2.35848432873522,Solute Carrier Family 22 Member 16,Entrez Gene Summary for SLC22A16 Gene This gene encodes a member of the organic zwitterion transporter protein family which transports carnitine. The encoded protein has also been shown to transport anticancer drugs like bleomycin (PMID: 20037140) success,GeneCards Summary for SLC22A16 Gene SLC22A16 (Solute Carrier Family 22 Member 16) is a Protein Coding gene.Among its related pathways are Transport of glucose and other sugars_ bile salts and organic acids, metal ions and amine compounds and Doxorubicin P,UniProtKB/Swiss-Prot for SLC22A16 GeneS22AG_HUMAN_Q86VW1High affinity carnitine transporter; the uptake is partially sodium-ion dependent. Thought to mediate the L-carnitine secretion mechanism from testis epididymal epithelium into the lumen which is inv,NA,NA
ENSG00000273045,150590,C2orf15,Protein Coding,0.103850524043588,1.02305473438271,2.30501318322022,2.35815464990802,Chromosome 2 Open Reading Frame 15,Additional gene information for C2orf15 Gene HGNC(28436)Entrez Gene(150590)Ensembl(ENSG00000273045)UniProtKB(Q8WU43) Search for C2orf15 at DataMedSearch for C2orf15 at HumanCyc,GeneCards Summary for C2orf15 Gene C2orf15 (Chromosome 2 Open Reading Frame 15) is a Protein Coding gene.Diseases associated with C2orf15 include Retinitis Pigmentosa 4. ,Additional gene information for C2orf15 Gene HGNC(28436)Entrez Gene(150590)Ensembl(ENSG00000273045)UniProtKB(Q8WU43) Search for C2orf15 at DataMedSearch for C2orf15 at HumanCyc,NA,NA
